gene_short_name	L_FPKM	R_FPKM	F_FPKM	S_FPKM
AT1G43780	0.00404728	0.00775066	0.0236028	0
AT1G43781	0	0	0	0
AT1G43790	26.3588	65.8116	32.8192	30.1631
AT1G43800	2.0342	55.7102	0.75597	0.767265
AT1G43830	0	0	0	0
AT1G43835	0	0	0	0
AT1G43840	0	0	0.00647156	0
AT1G43845	0	0	0	0
AT1G43850	19.9871	25.1214	24.8191	19.1915
AT1G43870	0.00621838	0.0184867	0.00627367	0.00645866
AT1G43880	0.00647738	0.00622587	0.00320716	0.0102579
AT1G43890	43.467	100.459	67.1088	63.754
AT1G43900	19.2351	21.4688	32.0074	20.9322
AT1G43920	0	0	0	0
AT1G43940	0	0	0	0.0124526
AT1G43960	0	0	0	0.0139767
AT1G43970	0	0	0	0.01501
AT1G44010	0	0	0	0
AT1G44050	0.0137788	4.34541	0	0
AT1G44075	0	0	0	0
AT1G44094	0	0	0	0
AT1G44120	2.36231	2.53145	5.32199	1.77689
AT1G44140	0.0319445	0.0176042	0	0
AT1G44150	0.221203	0.10662	3.81342	0.243498
AT1G44160	0.565518	13.9891	7.20023	1.08268
-	0	0	0.282662	0
AT1G44286	0	0	0.0197113	0
AT1G44318	0	0.718404	0.00881256	0
AT1G44382	0	0	0	0
AT1G44414	1.38138	0.44462	1.18007	1.36929
AT1G44575	1126.42	4.70818	827.199	1047.68
AT1G44641	0	0	0	0
AT1G44674	0	0	0	0
AT1G44740	1.31632	3.155	4.02084	1.06738
AT1G44750	15.9192	30.0973	38.6636	42.3023
AT1G44780	4.62299	5.32684	10.2693	7.41826
AT1G44810	20.6609	30.7342	42.7172	31.3194
AT1G44820	20.7051	29.8544	22.0652	25.4971
AT1G44830	0.612267	1.29645	1.46282	0.993899
AT1G44835	14.0503	22.792	24.0804	18.3554
AT1G44840	0.00594017	0.00768123	0.0246091	0.0171946
AT1G44875	0.00975968	0	2.13824	0
AT1G44890	3.31452	0.302159	9.97196	7.80915
AT1G44900	7.56865	11.2379	18.6547	11.305
AT1G44910	12.0361	13.3802	14.0659	11.0466
AT1G44935	0	0	0	0
-	0.026274	0.0486342	0.328996	0.0522
AT1G44940	0.0577906	0.0670784	0.759828	0.125822
AT1G44960	7.33419	15.5826	15.0793	13.51
AT1G44970	0.160037	21.7542	129.386	0.260533
AT1G45000	52.2174	81.3577	72.0978	68.2308
AT1G45015	0	12.2432	0	0
AT1G45035	0.0069414	0.00697319	0	0.00689036
AT1G45050	13.3642	18.5419	19.4453	17.1043
AT1G45070	0	0	0.000706833	0
AT1G45080	0	0	0	0
AT1G45100	0	0	0.101724	0.072547
AT1G45110	3.2133	1.90979	2.81155	1.65577
AT1G45120	4.12238	5.5888	5.79588	6.02997
AT1G45130	15.7957	62.8834	30.2363	189.053
AT1G45165	22.0479	9.15533	8.23274	12.7345
-	0	0	0	0.147359
AT1G45180	4.74996	6.87526	6.27989	5.24895
AT1G45190	0	0	1.79962	0.341604
-	0.0132441	0	0.675893	0.0260188
AT1G45191	5.72192	0.143905	5.15157	3.65635
AT1G45201	32.9507	41.9941	2.19195	0.259059
AT1G45211	0	0	2.42885	0.377007
AT1G45215	0	0	6.15088	0.635748
AT1G45221	0	0	5.97999	0.60936
AT1G45223	0	0	7.81254	1.23019
AT1G45225	0	0	8.23049	2.47007
AT1G45227	0	0	3.31071	0.482775
AT1G45243	0	0	0	0
AT1G45233,AT1G45234,AT1G45236,AT1G45238,AT1G45240	5.49055	9.11684	8.61138	6.93265
AT1G45242	0	0	0	0
AT1G45244	0	0	0	0
AT1G45246	0	0	0	0
AT1G45474	152.788	4.09174	71.9958	80.5796
AT1G45403	0	0	0.0297796	0
AT1G45688	49.2367	63.9817	71.2265	93.3159
AT1G45760	0	0	0	0.00947506
AT1G45832	0	0	0.00493479	0
AT1G45976	21.781	29.5443	25.8061	17.7604
AT1G46120	0.165929	0.000926683	0.0134321	0.0479895
AT1G46192	0	0	0	0.00299361
AT1G46264	5.92291	17.624	12.5617	3.34167
AT1G46554	8.36451	17.6545	9.73944	5.75199
AT1G46624	0.00179011	0.0025992	0.00436727	0.00181949
AT1G46840	0	0	0.253247	0.0194242
AT1G46912	0	0	0	0.0064922
AT1G46984	0	0.0056805	0.0578906	0
AT1G47210	12.3024	24.0485	12.9998	12.9712
AT1G47220	0	0	0	0
AT1G47230	8.13895	11.1791	12.0466	8.78738
AT1G47250	19.6273	33.5547	33.9974	34.9339
AT1G47265	0.0108686	0	0	0
AT1G47270,AT1G47271	15.7064	19.2783	30.2007	8.95486
AT1G47278	19.1501	40.9338	44.1012	30.3587
AT1G47290	12.425	35.5203	15.9067	11.5533
AT1G47310	11.7349	17.8879	10.2946	11.6811
AT1G47317	0	0.0104253	0	6.55848
AT1G47320	0	0	0.843405	3.96434
AT1G47330	11.7759	21.2901	16.1525	14.4525
AT1G47360	0	0	0	0
AT1G47389	0	0	0.300607	0.00924069
AT1G47390	0	0	0.26793	0
AT1G47395	60.6866	9.91672	3.04233	3.19843
AT1G47400	34.6714	6.61994	1.37202	4.25762
AT1G47405	0.259238	0.0117933	0	0
AT1G47410	6.68366	10.1395	9.11282	6.57437
AT1G47430	0	0	0	0
AT1G47435	0	0	0.103228	0
AT1G47440	0.148543	0.0041707	0.234515	0.304667
AT1G47460	0	0	0	0.0197908
AT1G47480	1.26532	31.622	1.29014	1.18725
AT1G47485	0.0623362	0	1.18102	0.689157
AT1G47490	32.6325	40.1315	31.2678	14.0682
AT1G47500	16.7681	25.5971	20.0434	8.03603
AT1G47520	4.2223	0.546205	4.11977	4.23051
AT1G47530	60.4868	50.179	37.522	39.6282
AT1G47550	30.7153	42.6983	41.048	37.5853
AT1G47560	2.82572	4.76895	4.69613	3.50255
AT1G47565	1.68005	2.93193	2.0931	2.50561
AT1G47570	10.9146	30.5256	14.1211	11.1474
AT1G47580	15.1628	3.99054	9.47416	9.05154
AT1G47600	0.0190907	75.1103	0	0
AT1G47610	0	0.530518	6.04593	5.38981
AT1G47650	0	0	0.00333592	0
AT1G47655	2.33157	3.16774	3.26182	1.17572
AT1G47680	0	0	0	0
AT1G47690	0.00296792	0.360491	0	0.163001
AT1G47700	0.00291221	0.340175	0	0.0981734
AT1G47710	15.0641	39.428	23.9538	35.415
AT1G47740	31.5706	51.5409	42.9559	18.4111
AT1G47760	1.12092	7.69301	1.85484	6.20809
-	0.0783339	0.0895577	0.443327	0.125162
AT1G47770,AT1G47780,AT1G47786	0.540013	0.433839	3.49048	0.926595
AT1G47770	0.0606815	0.0168849	0.503637	0.0690689
AT1G47783	0.0106841	0.132123	0	0
AT1G47800	0	0	0	0.0572955
AT1G47810	0	0	0	1.22826
AT1G47813	0.0549885	0	0	0
AT1G47820	11.1174	15.3475	17.8252	18.3354
AT1G47870	4.693	9.02915	13.0755	7.87997
AT1G47880	0.0066148	0.0184523	0	0
AT1G47890	0.107462	1.24473	0.0396505	0.0136984
AT1G47910	0.000912345	0	0.00147353	0
AT1G47915,AT1G47920,AT1G47930	0.128055	0.223589	0.850458	0.734527
AT1G47940	0	0	0	0.00734746
AT1G47970	53.4999	78.8466	84.3816	53.4867
AT1G47990	0.903434	1.00396	1.71356	2.92632
AT1G48050	9.02895	11.5507	12.5914	10.3278
AT1G48060	0.0758362	0.215062	0.49123	0.178063
AT1G48080	0	0	0	0
AT1G48095	0	0	0	0
AT1G48100	3.73407	0.560897	29.623	10.7358
AT1G48130	0.112307	2.9328	0.0210394	0.0385489
AT1G48140	12.169	27.6941	22.1508	19.3802
AT1G48150	0	0.0121467	0.390524	0.032842
AT1G48170	10.7889	16.6305	14.3609	12.7963
AT1G48175	7.49093	11.111	11.8677	11.4703
AT1G48195	0	0.0845565	0.114296	17.5677
AT1G48210	11.279	26.9862	17.0547	17.8068
AT1G48220	0	0.0366182	0.0369434	0.016268
AT1G48230	36.1974	61.8608	53.8264	50.5177
AT1G48267	0.076514	0.411977	0.131343	0.102008
AT1G48280	3.75945	6.07475	9.56078	7.47488
AT1G48290	0	0	0	0
AT1G48300	202.984	210.79	50.8494	74.8538
AT1G48315	3.33934	3.64002	4.62446	5.30409
AT1G48325	0	3.60569	0.0508622	0
AT1G48330	12.0857	17.3397	24.1359	23.9614
AT1G48340	0	0	0	0
AT1G48350	359.284	24.2381	180.525	206.748
AT1G48360	5.4363	6.74793	6.76272	4.5609
AT1G48370	3.09205	11.9264	6.70241	6.38324
AT1G48440	47.014	59.6427	81.4078	94.9839
AT1G48460	11.5138	5.89267	17.077	9.86711
AT1G48470	0.310305	0.16605	17.5025	0.667046
AT1G48480	26.3372	13.6195	65.6194	21.6417
AT1G48500	0.683737	13.2637	0.69895	2.17059
AT1G48510	0.0340449	7.03499	0.0239458	0.0293705
AT1G48520	50.4143	9.57602	28.5483	26.1622
AT1G48540	18.2293	10.6526	11.2904	8.61943
AT1G48560	1.60803	3.80819	3.09089	2.92175
AT1G48590	0.0273145	0.0457617	11.2291	0.206583
AT1G48598,AT1G48600	50.0161	141.084	60.4757	107.684
AT1G48625	0	0	0	0.416647
AT1G48635	14.1538	17.3941	17.7576	9.60663
AT1G48640	0.0200907	2.50639	0.0348725	0.0508989
AT1G48698	0.0486995	1.99738	0.112409	0.0356543
AT1G48710	0.0628065	0.212475	0.0696038	0.126533
AT1G48720	0.131741	0.309584	0.0993902	0.136434
AT1G48745	3.59719	4.0904	4.25874	4.03551
AT1G48750	3.8628	59.1508	64.5117	49.5937
AT1G48770,AT1G48780	4.36667	4.60931	6.75844	5.22766
AT1G48800	0	0.103774	0	0.00649326
AT1G48820	0.27803	0.0600964	0.396467	0.0105235
AT1G48840	10.139	10.2279	7.96407	7.2201
AT1G48880	2.31879	3.60245	5.00906	2.37844
AT1G48910	0	0	0.0261773	1.05741
AT1G48912	0	0	0	0
AT1G48920	140.827	283.277	190.832	125.501
AT1G48950	9.1347	13.5084	10.3732	7.73767
AT1G48960	4.43755	6.77079	4.10088	5.52395
AT1G48980	0.00344065	0.0176697	0	0.00980692
AT1G48990	0	0.101195	0	0.507622
AT1G49010	22.2173	0.245916	21.5598	15.4914
AT1G49015	0	0	0	0
AT1G49030,AT1G49032	57.3406	30.3636	9.68093	7.20704
AT1G49050	7.41782	36.4642	6.80085	9.77779
AT1G49060	0	0	0	0
AT1G49070	0	0	0.00469524	0
AT1G49080	0.00880073	0	0	0
AT1G49090	0.00480061	0.00228782	0.0104164	0.0106449
AT1G49110	0	0.54894	0.025427	0.472712
AT1G49120	1.03961	0.0123099	1.25293	1.62112
AT1G49150	0.274593	0.0948466	0.571451	0.582317
AT1G49190	0	0	0	2.75266
AT1G49200	5.35194	2.39506	2.78762	8.49385
AT1G49210	1.68628	1.30672	0.419629	1.56548
AT1G49220	0.180598	0.415898	0.238222	0.191549
AT1G49220	0.0682539	0.319544	0.262556	0.334684
AT1G49230	3.66159	19.828	0.411496	0.33955
AT1G49240	133.515	618.632	115.064	132.849
AT1G49245	6.30855	9.35446	13.1483	12.8495
AT1G49250	0.00504183	0.0120261	0.477534	0.163546
AT1G49260	0	0	0.0108892	0
AT1G49300	40.4151	80.9229	38.5308	42.152
AT1G49320	5.23956	23.4908	2.16976	1.09756
AT1G49330	0.0634137	0.090047	1.55108	0.133044
AT1G49340	16.1137	26.2254	24.5815	20.2513
AT1G49350	5.22597	7.89104	7.23847	5.21316
AT1G49380	30.9606	2.99018	16.5253	22.8182
AT1G49390	0.0619471	8	0.150016	0.160795
AT1G49400	14.507	26.8156	31.0729	23.6949
AT1G49430	21.4452	14.1602	87.6179	67.3639
AT1G49440	0	0	0.00337408	0
AT1G49450	1.27199	2.82489	15.7984	22.7359
AT1G49460	0	0	0	0
AT1G49470	13.8661	42.8724	11.0317	1.26178
AT1G49475	0.659711	4.71841	2.02532	3.2398
AT1G49510	33.8967	15.5273	28.7398	24.4817
AT1G49520	3.8473	3.84546	4.39946	3.37063
AT1G49530	1.20574	1.97423	2.10788	1.45519
AT1G49550	0	0	0	0.00748134
AT1G49560	3.88927	6.18947	10.0532	14.8655
AT1G49570	0.00865753	23.1118	0.00421048	0.127946
AT1G49580	15.297	39.1812	22.6932	28.0184
AT1G49590	13.6014	16.7194	18.6154	14.6489
AT1G49680	0.0247658	0	0	0.0241304
AT1G49690	0	0	0	0
AT1G49720	12.9914	87.3338	5.48727	9.26796
AT1G49740	11.952	10.8078	55.3337	30.3285
AT1G49760	54.6781	108.499	60.9728	33.4819
AT1G49770	0	0	0.00538358	6.20117
AT1G49820	15.5722	54.9	23.0802	22.2105
-	1.91934	4.02099	1.77323	1.20128
AT1G49840	10.4268	10.6537	7.65953	5.30763
AT1G49860	2.21091	42.3351	0.00576894	14.6394
AT1G49870	3.55664	4.11856	6.51485	2.05745
AT1G49880	7.48731	4.45682	7.79429	8.22624
AT1G49890	14.4503	12.5668	18.9838	16.489
AT1G49910	2.17647	3.53869	3.78778	2.89943
AT1G49930	0.0152725	0	0.189673	0.0471015
AT1G49960	0.233378	12.9771	0.387471	0.333747
AT1G49975	68.4893	1.22638	33.4462	37.8378
AT1G49980	9.07993	6.57154	8.4477	9.78791
AT1G49990	1.39483	0.228737	1.80814	2.8875
AT1G50010	227.171	324.154	355.074	378.697
AT1G50040	2.50856	1.79917	1.62159	1.82351
AT1G50050	0.0147722	3.56755	0.0164894	0.0085058
AT1G50060	0.0174845	45.2174	0.00850197	0.0181261
AT1G50070	0	0	0	0
AT1G50100	0	0	0	0
AT1G50120	15.3513	22.7328	22.8967	26.4801
AT1G50130	0.00872488	0.110035	0.313913	0.437909
AT1G50160	0	0	0	0
AT1G50170	22.273	15.4655	18.2606	19.626
AT1G50180	1.61507	0.42966	2.21235	0.972036
AT1G50210	0	0	0.00813029	0
AT1G50240	6.90086	8.05006	9.85655	3.26823
AT1G50270	2.70437	1.79081	1.47015	1.53997
AT1G50310	0.103871	0.126145	45.3769	0.0963467
AT1G50350	0.0345678	0.110497	0.0792403	0.151563
AT1G50360	6.52656	14.433	9.55909	7.1595
AT1G50370	31.2504	49.8375	44.5181	38.4409
AT1G50380	10.9318	17.8874	16.0566	10.3738
AT1G50400	0.160918	0.680444	1.60335	0.953195
AT1G50410	11.4705	20.3064	10.726	10.3998
AT1G50440	16.9573	15.4871	15.4601	16.1141
AT1G50460	12.5888	11.8128	13.7605	9.9808
AT1G50480	91.086	114.603	85.1292	84.6482
AT1G50510	13.516	19.8137	21.9034	17.1213
AT1G50520	0.840195	15.1008	0.964613	1.70504
AT1G50550	0.0813047	1.8818	0.167132	0.0254314
AT1G50560	0.345232	19.9941	0.236407	0.14022
AT1G50580	0.0283445	8.45516	0.55054	0.0576886
AT1G50603	0	0	0	0
AT1G50610	0.00532776	0.0102042	4.995	0.438538
AT1G50620	7.82524	9.34844	11.0436	7.71976
AT1G50660	20.1305	38.0003	38.1582	17.5533
AT1G50690	0.00710594	0	1.0473	0.0568751
AT1G50700	2.84757	4.74434	5.81419	6.00009
AT1G50730	39.3176	20.4132	22.3136	24.0507
AT1G50740	11.8832	46.7656	16.7801	19.8795
AT1G50780	0.0220907	0.0291382	0.210521	0.166076
AT1G50810	0.107241	0.186551	2.67746	0.275347
AT1G50840	18.0996	5.47324	13.3601	7.51603
AT1G50870	0	0	0	0
-	0	0	0.630678	0.148688
AT1G50880	0	0	0.0545761	0.00788267
AT1G50900	116.794	6.31438	58.9613	70.069
AT1G50920	50.6788	99.604	76.177	44.9345
AT1G50930	0	4.17726	0.00731067	0
AT1G50950	2.18234	1.27151	7.84047	3.72924
AT1G50960	0.0115501	0.00551464	0.265481	0.0288759
AT1G50970	7.65021	8.14722	12.3937	10.8872
AT1G50990	0	0.00372626	2.41986	0.2065
AT1G51000	0	0	0	17.355
AT1G51010	0	0.134314	0.0235256	15.9247
AT1G51030	0.0194352	2.8678	3.94034	106.601
AT1G51040	0.0354774	0	0.102478	0.228199
AT1G51060	53.5067	94.6155	115.974	89.0232
AT1G51070	40.9148	133.224	60.2037	65.3817
AT1G51090	1.45408	1.14624	0.799333	3.12481
AT1G51100	22.2839	2.03286	17.8732	17.3313
AT1G51110	97.7303	0.787135	48.3243	53.42
AT1G51120	0.00471918	0	0.0091705	0.0527003
AT1G51160	43.1839	72.6111	70.1333	62.6978
AT1G51172	0	0	0	0
AT1G51190	0.0180513	3.83133	0.0297603	0.348574
AT1G51200	158.564	239.054	164.521	129.615
AT1G51210	0	0.00480708	3.18946	1.30414
AT1G51270	1.99584	23.4145	0.574869	0.579174
AT1G51290	0	0.0125829	0	0.980503
AT1G51320	0	0.00627636	0.00637294	0.972388
AT1G51340	5.67472	2.82733	12.0894	11.1283
AT1G51350	9.42573	11.8218	11.3673	9.11806
AT1G51355	1.30587	2.06773	5.13549	7.95883
AT1G51360,AT1G51370	9.66013	11.3208	10.7953	11.9507
AT1G51380	1.20891	5.41216	2.36267	1.43215
AT1G51390	9.6869	15.0621	18.9221	20.6904
AT1G51402	371.584	6.50799	113.017	179.383
AT1G51405,AT1G51410	3.04207	1.13376	7.99376	0.790127
AT1G51430	27.8433	16.8729	21.1661	19.7419
AT1G51440	1.6692	0.546675	22.5653	7.39221
AT1G51450	4.98834	7.50952	6.80425	5.19623
AT1G51470	0.0413118	80.3025	0	0
AT1G51490	0	0	0.859452	0.21797
AT1G51520	1.49617	2.32966	3.90313	1.05774
AT1G51530	0.0595962	0.0575365	0.430029	0.0667369
AT1G51538	0.173086	0	1.28157	0.424269
AT1G51540	10.5436	16.7924	13.0808	17.3707
AT1G51580	11.0676	7.63511	8.89687	8.98473
AT1G51600	10.0714	13.0107	13.3157	10.3948
AT1G51610	19.0891	10.74	12.3643	16.3125
AT1G51620	2.40944	3.80093	0.15277	0.0556734
AT1G51645	1.90264	5.4651	2.78476	3.02523
AT1G51650	106.76	280.882	185.225	155.762
AT1G51660	5.81335	13.4314	13.3124	12.9969
AT1G51670	0.495457	0.0907551	6.71738	0.567337
AT1G51690	39.9688	40.9646	42.3911	34.9255
AT1G51700	20.4024	6.04712	12.4876	21.2038
AT1G51720	16.1888	16.7024	17.5718	15.8367
AT1G51740	8.50437	11.8079	11.1904	9.73043
AT1G51745	7.64995	8.41596	8.17074	5.15548
AT1G51750	0.00660827	0.0925548	0.00850013	0.0202707
AT1G51760	13.5611	40.6257	52.0386	84.3886
AT1G51770	0.0932047	1.02105	1.37574	0.456211
AT1G51780	0.00753613	0.00716739	0.1433	0.0828177
AT1G51800	8.35225	35.9134	1.29819	0.236086
AT1G51823	0	0	0	0
-	0	0.487291	0.579954	0
AT1G51913	0.267415	0.135065	0	0.422084
AT1G51915,AT1G51920	0.219099	0.425467	2.23496	0.0415854
AT1G51950	38.933	14.492	36.0616	9.88961
AT1G51960	0.139434	0.126773	0.516855	0.49443
AT1G51990	0	0	0.00519088	0
AT1G52010	0	0	0.00699493	0.000447195
AT1G52080	2.70362	7.2415	5.60513	3.59182
AT1G52087	0	0	0.353093	0
AT1G52155	3.89161	10.8406	12.044	16.4606
AT1G52170	0	0	0	0
AT1G52190	75.1638	3.04955	72.775	126.017
AT1G52210	0	0.0014732	0.0088655	0.00150833
AT1G52230	1554.66	5.00694	478.37	822.477
AT1G52260	5.98296	13.6606	9.14987	10.0075
AT1G52310	13.5899	15.4471	33.4139	26.5844
AT1G52315	1.22935	1.51292	1.99945	1.55136
AT1G52320	12.5018	19.3119	11.4942	12.5814
AT1G52330	0.330433	12.9007	0.278857	0.396428
AT1G52347	9.16558	22.2401	7.73586	9.70339
AT1G52360	29.3342	59.2112	49.2117	43.6563
AT1G52370	13.2042	15.1091	15.8635	15.8178
AT1G52380	15.6283	24.048	18.3319	18.3203
AT1G52400	97.418	0.375905	2109.59	935.912
AT1G52410	12.618	0.54445	113.239	76.0244
AT1G52415	0	0.303911	0.235912	0
AT1G52420	15.4089	44.1494	20.4454	17.169
AT1G52440,AT1G52460	0	0.0158598	0.0951791	0.642187
AT1G52470	0	0.00586798	0.328105	9.60489
AT1G52500	7.41034	10.1124	14.3654	9.57352
AT1G52520	3.50624	4.75218	4.11154	3.95136
AT1G52530	0.738021	1.30464	1.57262	2.12344
AT1G52560	0.0389147	0.142299	0.0964437	0.165077
AT1G52580	0.0833623	0.202913	10.4886	1.09794
AT1G52600	20.4245	41.3149	43.986	54.064
AT1G52618,AT1G52620	5.65341	7.35712	7.51687	4.75738
AT1G52650	0.526061	0.39568	0.546683	0.802627
AT1G52660	0.00396751	4.19058	0.116698	0.0149666
AT1G52690	0.439131	4.0997	9.8682	1.17658
AT1G52720	14.5066	40.2312	31.4253	30.8006
AT1G52730	21.825	28.4578	26.5426	23.0551
AT1G52740	141.835	186.873	184.406	128.657
AT1G52760	23.8333	95.8935	56.1653	128.859
AT1G52770	0.868255	0.00297571	0.582908	0.227759
AT1G52780	9.00712	17.9896	11.1287	16.0242
AT1G52800	0.8273	0.546621	0.0438584	0.0651856
AT1G52810	0.0210477	0.0522487	0.183318	0.497847
AT1G52820	1.35201	1.35486	1.9333	1.90416
AT1G52840	0	0	0	0
AT1G52850	0	0	0	0
AT1G52870	98.31	7.50662	37.6748	60.7941
AT1G52905	29.2081	31.981	57.3062	36.5001
AT1G52910	7.3982	27.1677	9.59472	14.6376
AT1G52930	16.306	42.843	28.1382	15.4682
AT1G52940	0.0115623	0	0.641518	0
AT1G52942	0.0181179	0.0344805	0.0170222	0
AT1G52950	0.020934	0.0845525	0.0175998	0.0175375
AT1G52960	0.00198839	0	0.0172535	0.000949865
AT1G52980	37.7928	67.0957	58.1188	33.741
AT1G53010	0.0235286	0.0109561	0.250074	0.012108
AT1G53039	0	0	0	0
AT1G53050	15.4215	22.6961	24.0702	21.3223
AT1G53060	2.97591	1.54051	2.32661	1.07384
AT1G53070	3.6684	7.89364	44.1689	16.9902
AT1G53080	0.136556	0.021074	0.757007	0.06234
AT1G53090	10.9728	3.92737	11.2369	7.50128
AT1G53110	3.24844	3.7505	5.02399	6.73898
AT1G53120	17.3516	8.35259	15.1785	15.0942
AT1G53140	4.48877	5.76087	8.22801	2.89847
AT1G53160	7.71179	0.0871005	61.4649	25.9857
AT1G53163	0.764416	2.4192	0.720301	0.472183
AT1G53165	10.6756	16.8135	11.567	9.89557
AT1G53180	1.99726	19.7802	2.45514	1.57857
AT1G53190	17.9274	18.9946	25.206	17.4536
AT1G53210	153.045	124.244	125.351	150.356
AT1G53220	0	0	0	0
AT1G53233	10.2189	1.17348	7.0132	7.75805
AT1G53250	8.29599	2.67665	6.44367	3.28682
AT1G53270	0.222783	4.49867	0.793923	0.401379
AT1G53290	10.3262	11.8878	13.1885	20.8561
AT1G53300	25.0291	37.7013	43.4377	31.5818
AT1G53330	0.74451	1.13511	0.719145	0.673728
AT1G53345,AT1G53350	7.33843	9.84817	7.89083	8.23986
AT1G53360	0.0192572	0	0.213331	0.076708
AT1G53370	0	0.022756	0.19086	0.0313185
AT1G53390	13.5409	16.0148	7.43321	6.78575
AT1G53400	44.889	46.3979	41.7219	23.3723
AT1G53430	22.1023	39.2985	9.93059	4.3537
AT1G53440	25.8037	26.0055	21.973	14.9248
AT1G53470	1.18609	19.5082	0.511186	0.313024
AT1G53490	3.32357	4.57793	9.28799	2.2739
AT1G53530	5.56525	8.62659	8.90308	6.82961
AT1G53540	0.238757	0.200999	0.0672374	0.0631224
AT1G53542	1.91193	4.74943	3.94304	2.47484
AT1G53543	0	0	0.118536	0.235698
AT1G53550	0	0.00524351	0.0915799	0.0387899
AT1G53570	23.8157	33.3207	15.8772	27.0297
AT1G53590	16.2378	26.1922	14.8668	15.8607
AT1G53600	0.705999	2.04736	0.87656	0.834053
AT1G53660	0.188426	5.61672	0.359806	2.10759
AT1G53670,AT1G53680	87.1928	22.9073	40.5637	47.1856
AT1G53687	0.173723	0.17077	0	0
AT1G53700	0.842015	2.76635	3.17851	1.23127
AT1G53708	0	1.45473	0.172063	0
AT1G53720	7.55589	12.586	11.4068	7.93795
AT1G53730	20.2701	33.3628	19.6983	19.0902
AT1G53800	27.8639	8.03286	18.9642	15.4077
AT1G53810	0	0	0.0239666	0
AT1G53820	0	0	0.288373	0
AT1G53830	0.427854	28.9558	4.27382	0.0319317
AT1G53840	34.3063	49.1594	36.8712	55.8801
AT1G53870	16.853	0.158477	1.06816	0.0519257
AT1G53880	5.6143	6.22701	7.33747	8.27202
AT1G53885	5.39823	8.4714	10.2187	10.1776
AT1G53890	16.853	0.158477	1.06816	0.0519257
AT1G53900	5.6143	6.22701	7.33747	8.27202
AT1G53903	5.44785	8.54465	10.3007	10.2931
AT1G53910	42.2231	132.316	95.9437	80.9432
AT1G53920	4.44157	9.87276	5.30433	2.13222
AT1G53940	0.0842217	8.05142	0.00430533	0
AT1G53970	0	0.9459	0	0.015144
AT1G53990	0.14487	13.2601	0.00483795	0.00490357
AT1G54030	23.7434	76.8243	41.5592	76.2735
AT1G54060	18.5578	20.5387	20.2113	16.2074
AT1G54070	0.0376883	0.0950996	56.1223	6.83326
AT1G54090	12.2627	20.2829	13.5026	11.0951
AT1G54095	0.0139836	2.5174	1.55392	1.64488
AT1G54110,AT1G54115	12.3182	21.0749	15.6516	18.9238
AT1G54120	6.53222	6.04902	4.28758	0.763651
AT1G54130	50.5062	28.8472	39.8599	39.888
AT1G54150	8.68382	10.7555	10.7346	12.2995
AT1G54180	3.61622	5.84805	7.71256	4.25117
AT1G54200	3.43268	4.57443	7.08003	5.07787
AT1G54210	16.1749	19.1983	13.1449	13.3703
AT1G54215	0.369077	0.258937	1.96347	0.261351
AT1G54230	0	0	0.61593	0.00532274
AT1G54240	0	0.0161831	2.65855	0.0560629
AT1G54250	8.10412	14.5027	13.5398	15.9308
AT1G54260,AT1G54270	56.8214	79.4406	95.7136	88.2004
AT1G54300	0.00541495	0.0131903	0.283302	0.0797714
AT1G54310	12.0558	5.33162	9.66245	8.8776
AT1G54340	15.8994	29.0296	28.6882	29.5366
AT1G54350	36.8658	5.21328	21.0741	25.2938
AT1G54360	21.5459	30.4713	23.8062	24.6016
AT1G54400	0.174398	1.10697	1.822	0.605623
AT1G54420	0	0.0755197	0.0455349	0
AT1G54440	8.97066	11.1477	12.9102	17.03
AT1G54445	0	0	1.33584	155.464
AT1G54470	0.0896216	0.136438	0.0501169	0.0539302
AT1G54490	20.7477	29.1171	23.0935	19.0191
AT1G54520	83.9163	17.5059	34.1146	41.8107
AT1G54530	0.682076	6.1023	5.79325	3.08351
AT1G54550	0	0	0.26421	0.0446543
AT1G54575	7.92429	18.5225	24.9795	22.0696
AT1G54580	75.9841	185.094	227.212	194.312
AT1G54600	0.0131192	0.00632676	0.0128514	0.0065361
AT1G54680	4.68124	4.88062	4.17015	3.91017
AT1G54700	2.82419	5.47124	3.4796	2.55495
AT1G54720	0	0	0	0
AT1G54730	29.6221	17.4728	25.1987	14.7492
AT1G54740	55.3803	37.0472	5.44016	2.56196
AT1G54750	0	0.0270738	0	0
AT1G54760	0	0.0524599	0	0.0136759
AT1G54770	13.3127	20.616	20.8741	17.7637
AT1G54780	421.308	6.1253	179.376	273.575
AT1G54820	47.8948	0.972134	23.5913	12.8943
AT1G54830	15.6631	22.1044	35.8126	43.5334
AT1G54850	9.26293	10.9228	13.4179	10.0349
AT1G54870	0.0415755	5.08692	11.2541	0.017032
AT1G54890	0.0048564	15.2264	0.269994	0.0197663
AT1G54905	0	0	0	0
AT1G54920	18.6642	32.9042	23.2762	21.2176
AT1G54940	0.0113386	2.38873	2.5089	3.00341
AT1G54955	0	0.00894316	0	0.0866268
AT1G54960	1.77025	3.83223	4.02303	3.13254
AT1G54970	0.00522754	27.4514	0	0
AT1G54985	0	0	0	0
AT1G54990	13.7907	37.7164	37.0773	28.2184
AT1G55000	39.7312	17.2802	22.0164	28.2456
AT1G55010	5.61176	0	0.174634	0.087025
AT1G55020	4.04747	28.3201	47.2045	35.9418
