Gene_id	log2(7h+DEX/7h-DEX)	log2(25h+DEX/25h-DEX)	log2(gdu1-1D/WT)	log2(GDU2/WT)	log2(GDU5/WT)	log2(GDU6/WT)
AT5G66620	-0.00141084	0.160738	0.721892	0.146346	1.25605	0.124033
AT5G66630	-0.00141084	0.160738	0.721892	0.146346	1.25605	0.124033
AT5G66631	-0.00141084	0.160738	0.721892	0.146346	1.25605	0.124033
AT5G66640	-0.00141084	0.160738	0.721892	0.146346	1.25605	0.124033
AT5G02290	0.128863	0.487106	0.993612	0.609996	1.46041	0.827648
AT5G02320	-0.264667	0.205922	0.472243	0.302923	0.806932	-0.296011
AT5G02550	0.0164448	0.815273	1.09342	1.06985	1.6968	0.720197
AT5G03630	0.016642	0.265622	0.525416	0.148551	0.851989	0.0754454
AT5G06750	-0.0455519	0.690703	0.932498	0.446225	1.27747	0.557585
AT5G06755	-0.0455519	0.690703	0.932498	0.446225	1.27747	0.557585
AT5G07322	0.392845	0.516604	1.43622	0.749308	1.77703	0.853981
AT5G08380	-0.0301449	0.633589	1.16603	0.747785	1.30631	0.546044
AT5G10740	-0.00772789	0.616232	1.23652	0.58599	1.07154	0.396835
AT5G11970	-0.104327	0.256313	0.732818	0.315678	0.893072	0.149891
AT5G15860	-0.0158387	0.570973	1.39957	0.673699	1.45804	0.565241
AT5G18490	0.394508	0.139384	1.04681	0.710576	1.58075	0.765752
AT5G19490	0	0	1.01861	0.583548	0.920122	0
AT5G19930	-0.145752	0.274262	0.545579	-0.0803459	0.637851	-0.112054
AT5G20950	0.11824	0.149112	0.857246	0.588891	1.23092	0.64748
AT5G22060	-0.160988	0.552972	0.7911	0.13156	0.975378	-0.183147
AT5G23520	-0.157562	-0.0741129	0.373091	-0.00925061	0.514022	-0.224775
AT5G24810	0.00771963	0.280417	0.83467	0.240197	0.872196	0.0125262
AT5G25770	-0.113849	0.188547	0.811969	0.118027	1.19937	0.524904
AT1G04190	-0.0486098	0.0246283	0.404362	-0.0207747	0.52852	-0.263435
AT5G28540	-0.222073	0.349416	1.13108	0.586145	0.885707	-0.0797602
AT3G28740	0.12681	0.946374	1.30433	0.462587	1.55391	0.808686
AT5G40230	0.0708928	0.249264	0.921591	0.528281	1.38027	0.571706
AT5G40240	0.0708928	0.249264	0.921591	0.528281	1.38027	0.571706
AT5G43900	-0.0453654	0.232016	0.704445	0.216674	0.866195	0.0737728
AT5G43910	-0.0453654	0.232016	0.704445	0.216674	0.866195	0.0737728
AT5G45500	0.0324096	0.508209	0.938848	0.246801	1.01343	0.346507
AT5G45800	-0.0079409	0.367883	0.891552	0.731866	1.00355	0.278313
AT5G46080	0.336053	0.537854	0.890414	0.711515	1.7185	0.327546
AT5G47580	0.0447124	0.191487	0.786203	0.523612	1.22439	0.499756
AT5G48530	-0.0250129	0.633874	0.815754	0.658683	1.71497	0.77328
AT5G48540	-0.0250129	0.633874	0.815754	0.658683	1.71497	0.77328
AT5G49560	-0.028195	0.344696	0.742725	-0.0106961	0.763483	0.0175017
AT5G49570	-0.028195	0.344696	0.742725	-0.0106961	0.763483	0.0175017
AT5G50350	0.0222099	0.282867	0.577493	0.221486	0.867145	-0.0657122
AT5G50460	-0.307186	0.00186186	0.778569	0.406545	0.679822	0.284334
AT5G52870	-0.0390013	0.314766	0.848249	0.487279	0.977464	0.340907
AT5G53370	-0.0523371	0.507289	1.1459	0.590105	0.880684	0.285465
AT5G54850	0.0663455	0.0598348	0.555764	-0.0692538	0.934695	0.255649
AT5G54970	-0.500646	-0.240482	-0.14058	-0.169686	0.481752	-0.263698
AT5G57910	-0.192371	0.635486	0.900568	0.184582	1.25095	0.349651
AT5G60800	0.111613	0.10792	0.939068	0.375924	1.62331	0.174487
AT5G60910	0.0474377	0.850791	1.05929	1.05352	1.43731	0.810805
AT5G61250	-0.0686888	0.58388	1.58585	1.01919	1.75274	0.794133
AT5G61790	-0.205757	0.246985	1.10228	0.622491	0.868892	0.0691362
AT5G61900	0.0725842	0.161222	0.552983	0.163483	1.12801	0.220914
AT5G61910	0.0725842	0.161222	0.552983	0.163483	1.12801	0.220914
AT5G62180	-0.147005	0.21732	0.654867	0.279432	0.926128	0.209449
AT5G63790	0.543581	0.644094	1.23813	0.813238	1.96776	0.743311
AT5G65280	-0.0189982	1.06703	0.808802	0.283453	1.24981	0.898927
AT5G10440	-0.411643	-0.0874776	-0.190439	0.0667704	0.601644	-0.00460111
AT5G66320	0.176281	0.20217	0.4708	0.289913	1.16828	0.154885
AT5G66910	0.170988	0.743232	1.28961	0.559123	1.63207	0.515999
AT1G21240	-0.293971	0.966	3.63948	2.79453	4.83335	1.43094
AT1G33960	-0.985275	2.4285	4.92554	3.8617	6.22373	2.763
AT1G34420	0.402237	0.88478	3.42098	2.50838	3.59968	0
AT1G47890	0.256211	1.06672	2.58665	2.32759	4.21842	0
AT1G51800	0.22809	0.540209	2.88423	1.67553	3.90527	1.26539
AT1G57630	-0.0279284	1.03147	4.2951	2.87175	5.13718	2.13146
AT1G61800	-0.213442	1.63823	4.02176	3.75303	5.40434	2.2671
AT1G61810	0	1.78044	2.57431	2.13642	5.28878	2.3911
AT1G61820	0	1.78044	2.57431	2.13642	5.28878	2.3911
AT1G66460	-0.251779	0.629086	3.8022	2.5139	4.2358	2.1459
AT1G67920	0.484246	1.4688	4.13028	3.16735	5.17646	2.68346
AT1G68620	0.0874882	1.21838	3.31257	2.98031	4.83456	1.4268
AT1G79450	-0.524859	1.67152	2.64619	1.63319	3.81135	0
AT1G01680	0.260935	2.33011	4.69087	3.189	5.92184	2.35906
AT1G02920	0.123497	1.04014	3.75526	3.06457	4.91007	2.32149
AT1G02930	0.197451	0.896753	3.87352	3.00111	4.95399	2.36186
AT1G03850	-0.406749	1.01337	3.23333	2.12852	4.8798	3.07178
AT1G09080	-1.01563	0.77064	3.52876	2.37276	3.25705	0.254937
AT1G09932	0.0797185	0.997101	3.22882	1.98763	4.08272	1.2978
AT1G10340	0.401908	1.41647	3.73783	2.14084	5.00637	2.45576
AT1G13470	0.00389537	1.36392	3.68325	2.03144	3.70613	1.10056
AT1G14540	0.619762	2.22673	2.99156	2.94294	6.24317	2.86142
AT1G14870	-0.639071	1.52728	3.77643	2.31315	4.16968	1.37527
AT1G14880	-0.639071	1.52728	3.77643	2.31315	4.16968	1.37527
AT1G21310	-0.139243	1.00917	3.24735	3.63233	4.98328	1.3666
AT1G21525	-0.389205	0.497639	4.91206	2.7089	4.89086	2.80681
AT1G26380	0.180388	2.1026	4.33877	4.52464	6.72367	3.01875
AT1G26390	0.180388	2.1026	4.33877	4.52464	6.72367	3.01875
AT1G26420	-0.0186068	0.961583	3.94898	3.63929	5.69903	2.95883
AT1G28480	0.34308	2.52174	4.38106	2.75799	5.77881	3.54618
AT1G32350	-0.219672	1.45581	4.94761	5.02938	7.00214	3.29506
AT1G33030	0.00661523	0.857385	3.17666	2.40157	4.67464	0
AT1G36622	0.102936	0.815108	2.95747	2.49809	4.3204	1.66094
AT1G43910	-0.318528	0.476106	3.5634	1.77233	3.86167	0.954613
AT1G44130	0.0751446	1.41336	4.64342	4.19229	6.3451	3.012
AT1G51860	0.00509971	0.907943	3.9176	3.09847	5.51606	2.05238
AT1G51890	0.00509971	0.907943	3.9176	3.09847	5.51606	2.05238
AT1G53625	0.250541	1.7652	4.9437	4.09174	6.50888	3.49162
AT1G56550	-0.560621	1.12004	4.57796	3.69776	5.19065	3.227
AT1G61560	0.120397	0.0426845	2.29758	2.0216	4.11411	1.91873
AT1G65610	-0.234253	0.747737	2.92255	2.3653	3.67121	0
AT1G65690	-0.075609	1.19731	2.98696	2.62427	4.48572	1.43777
AT1G66690	0.482536	1.10698	3.12668	2.71929	5.07408	1.68382
AT1G66700	0.482536	1.10698	3.12668	2.71929	5.07408	1.68382
AT1G66960	-1.0074	1.04199	3.79126	2.5	4.40817	1.29597
AT1G72540	0	0	2.74024	2.61882	3.70845	0
AT1G73260	0	2.2903	3.86897	3.78097	7.26281	3.82696
AT1G73805	0.0958391	1.32963	3.26326	2.11956	4.65494	2.08795
AT1G73810	0.389336	1.12081	3.48447	2.60469	5.143	2.55971
AT1G74590	-0.197691	1.10604	2.49155	2.53074	4.31913	1.00183
AT1G76930	0.481457	0.77085	3.72202	3.66414	5.60111	2.44332
AT1G78780	0	2.10443	3.27146	3.21494	5.74388	1.53104
AT2G04495	-0.117826	0.663253	3.57061	2.79158	4.53015	1.91464
AT2G13810	-0.57048	2.10334	5.38032	3.55321	5.09585	3.05923
AT2G20142	-0.0179294	0.906032	3.0971	2.03331	3.90125	1.5895
AT2G20150	-0.0179294	0.906032	3.0971	2.03331	3.90125	1.5895
AT2G25440	0	0.661643	2.80297	2.19563	4.05252	0
AT2G29350	-0.294825	1.19001	3.69856	3.22624	5.30884	1.85247
AT2G35980	-0.355061	1.12686	4.86369	4.75265	6.24222	3.21163
AT2G42360	0.681944	0.84239	3.5697	2.83142	5.17375	2.12676
AT2G43510	0.241854	0.575495	2.78477	2.19635	4.37343	1.87194
AT2G44220	0	1.82007	3.4267	2.9414	5.61201	1.02935
AT2G44240	0	1.82007	3.4267	2.9414	5.61201	1.02935
AT2G46150	0.0828695	0.56511	2.76141	1.80406	3.40419	0
AT2G04100	0	1.14457	2.1265	2.17216	3.75428	0
AT2G19190	-0.107324	0.960602	4.05807	3.39608	5.90918	2.08129
AT2G24850	-0.650423	1.95445	4.97221	3.17091	4.51025	2.49543
AT2G26560	0.0263273	1.21677	3.38862	2.7129	5.17223	3.03554
AT2G27660	0.584566	1.02808	4.01816	3.16456	5.46253	2.36431
AT2G29110	0.338673	1.16134	3.5854	2.65007	5.12954	3.19241
AT2G29460	-0.173422	1.34604	4.7233	3.74143	5.80572	2.62724
AT2G30760	-0.365194	1.94068	2.94767	2.52423	4.26347	0.998079
AT2G30770	-0.365194	1.94068	2.94767	2.52423	4.26347	0.998079
AT2G32130	-0.203498	0.937571	2.88694	1.7588	3.94539	1.72803
AT2G32140	-0.203498	0.937571	2.88694	1.7588	3.94539	1.72803
AT2G32680	0.097539	0.92336	3.15779	2.165	3.59963	1.3397
AT2G39518	0.334132	0.97799	2.85319	2.67163	4.69133	1.32394
AT2G43000	-0.523927	1.06817	3.20898	2.43575	4.47651	1.45512
AT2G43570	-1.01664	1.55879	4.01591	3.3486	5.10245	2.11744
AT2G44790	0.0295208	0	2.23638	0.932438	4.46873	0.635661
AT2G45220	0.120615	2.66596	5.00654	4.86763	7.23038	3.18989
AT2G47130	-0.0744052	1.24163	3.23763	1.91551	3.91257	1.40438
AT3G09520	0.462461	0.312265	2.25288	2.43929	3.93245	0
AT3G13950	0.0573102	1.38554	4.48913	3.83005	5.97961	2.42001
AT3G15536	-0.993104	0.919073	2.95645	1.9541	3.79359	0.343147
AT3G26470	-0.0835132	0.37885	3.27144	2.44543	4.99138	0
AT3G26830	0.192637	1.42095	4.42999	3.57755	5.25741	2.02789
AT3G28580	-0.0387318	1.41896	4.32481	3.6029	5.69514	2.29441
AT3G44300	0	2.79845	4.09786	3.59208	6.81528	3.97365
AT3G50480	-0.0750139	0.766354	3.21651	1.82504	3.50176	1.88359
AT3G09270	-0.274562	0.896781	2.31309	2.23826	4.17243	1.3744
AT3G09940	-0.628882	0.828803	3.20983	1.7741	3.93639	0.735441
AT3G10815	0	1.62289	3.56169	3.0428	5.00588	0
AT3G12500	0.30505	0.756608	2.05086	2.4139	4.65189	2.21669
AT3G21080	0.225433	0.883066	2.62856	2.25738	4.10132	0
AT3G21780	0.592976	0.916236	3.52737	3.27663	4.94634	3.04811
AT3G22600	-0.155228	1.19283	3.54893	3.30242	4.83569	1.50379
AT3G24900	0	1.56032	3.22917	2.31395	4.29288	0
AT3G26500	0.208164	0.60582	2.74408	1.58211	4.20358	2.15775
AT3G28890	0.0944451	1.12706	2.96776	1.90352	4.13917	0
AT3G44350	0.167989	0.820771	2.50591	1.67626	4.2855	0
AT3G45130	0	1.55581	4.43515	3.41196	4.83862	3.13944
AT3G48630	0.545768	1.31531	3.82129	2.66319	4.89815	2.52656
AT2G17270	-0.151464	0.877787	4.15893	3.53611	5.20926	2.35245
AT3G48840	-0.151464	0.877787	4.15893	3.53611	5.20926	2.35245
AT3G54150	0.537825	1.21949	4.03084	3.6095	5.68675	2.65508
AT3G57240	-0.0765746	1.07015	4.17262	2.70697	4.25131	1.60779
AT3G57260	-0.759078	0.97517	2.92126	2.18303	3.27837	0.870436
AT3G57460	0.014155	0.264623	3.78043	2.0287	4.21789	1.85951
AT4G04500	-0.2073	1.09687	3.85182	2.3754	4.74332	0.938693
AT4G04510	-0.2073	1.09687	3.85182	2.3754	4.74332	0.938693
AT4G08555	0.0436369	-0.534503	2.27326	2.07343	3.63952	0.106645
AT4G10500	-1.27443	1.98739	3.82324	2.50154	4.33901	0.982045
AT4G11890	-0.347671	1.44766	4.05946	2.31382	4.42396	2.12197
AT4G14630	0.542982	3.01477	4.35544	4.41065	6.99817	2.77586
AT4G15610	0.38612	0.550489	2.87657	2.59931	5.51062	1.87256
AT1G20630	-0.0349033	1.01612	3.71015	2.66676	5.42328	2.38566
AT4G23140	-0.246796	1.29832	3.31657	2.34047	3.62434	1.20333
AT4G23160	-0.246796	1.29832	3.31657	2.34047	3.62434	1.20333
AT4G23150	-0.221236	1.07016	3.76574	2.62606	4.38297	1.09499
AT4G23610	0.703569	3.6407	4.64157	3.7332	5.60822	2.19272
AT4G25070	-0.486026	1.12529	3.29621	1.64249	3.81308	1.23574
AT4G38560	0.270452	1.52302	3.87841	2.48118	4.95912	0
AT4G39670	0.487118	1.44241	4.19654	3.44376	5.69154	2.51827
AT4G39830	-0.099025	1.30924	3.12171	2.12818	4.80089	2.18881
AT4G04490	-0.168382	0.580958	3.19155	2.08499	3.91738	0.761598
AT4G12490	0.418939	-0.330903	3.92572	2.89161	5.28381	1.45759
AT4G12500	0.418939	-0.330903	3.92572	2.89161	5.28381	1.45759
AT4G16260	0.528821	1.18997	4.24249	3.99996	6.03069	3.25073
AT4G18250	0.137575	0.695468	3.1878	2.03833	4.47299	1.74133
AT4G21830	-0.581439	1.79513	3.47324	2.61671	4.60681	1.02051
AT4G21840	-0.581439	1.79513	3.47324	2.61671	4.60681	1.02051
AT4G21850	0.268919	1.00585	3.4732	1.77022	4.21396	1.24926
AT4G21903	0.0741689	1.19984	2.79342	2.08989	3.51182	0
AT4G23210	0.29817	1.3133	3.39764	2.27855	4.3366	2.05705
AT4G23215	0.00965713	0.823091	3.23601	2.70064	4.54235	2.5151
AT4G23700	0.354714	1.85653	3.90144	4.16269	7.32834	3.22154
AT4G25110	-0.144859	0.052408	2.68433	2.10155	3.75028	1.6408
AT4G35180	-0.128281	0.885702	3.50516	2.26675	4.40562	0
AT5G09290	-0.0228195	1.33647	3.62749	2.36184	4.71954	1.62222
AT5G11920	-0.823706	1.06684	2.54003	1.12451	3.76226	0.576115
AT5G20230	0.207929	1.04856	3.48351	2.74344	4.9005	3.36512
AT5G24200	-0.572329	1.09542	3.59808	2.51874	4.38216	1.51542
AT5G24530	-0.478821	1.02956	3.15486	2.05234	3.05	1.35266
AT5G25250	0.478644	1.64062	3.56593	2.45305	4.85064	2.37871
AT5G25260	0.498598	1.83696	4.28331	3.07244	5.65784	2.3963
AT5G26690	-1.02405	2.14433	4.39761	2.54511	4.51926	2.01469
AT5G42830	0.0800695	1.2401	3.04144	2.02637	4.79953	1.83728
AT5G44570	0.256651	1.43611	3.45031	2.83266	4.55451	2.71576
AT5G48400	-0.014115	1.12439	3.25028	2.92134	4.88939	0
AT5G48410	-0.014115	1.12439	3.25028	2.92134	4.88939	0
AT5G49700	0	0.624059	2.69178	2.24895	4.41388	2.1064
AT5G52760	0.184974	1.9054	3.56007	2.14978	4.72405	1.97629
AT5G53110	-0.0620359	0.777581	2.76199	1.96253	4.00952	0
AT5G62150	-0.308917	1.22405	2.85343	2.40688	4.55206	1.80104
AT5G08240	0.290172	1.44363	3.3762	2.66676	4.6741	2.38767
AT5G10760	-0.206959	0.693473	2.98117	2.42198	2.8169	0.990679
AT5G13080	0.111517	2.11724	5.2588	4.51668	7.45158	3.82657
AT5G19880	-0.452633	1.38532	3.19592	2.57034	4.29901	0
AT5G22570	-0.367475	2.01468	5.7526	3.92876	6.43348	3.24951
AT5G24110	0.0286444	1.16896	2.81442	2.62051	4.50856	2.70575
AT5G38900	-0.284412	0.831803	3.89958	3.21114	5.27342	1.88375
AT5G42380	0.53535	1.69673	3.30826	2.74721	5.24705	2.42167
AT5G42800	0	-0.411771	2.18945	2.90083	4.60843	1.26158
AT5G46050	0.049565	0.972187	3.66574	2.91096	5.56277	2.60127
AT5G46350	-0.183781	0.649626	3.09403	2.90609	4.75057	1.7519
AT5G48657	0.149533	0.935226	3.1495	2.1395	4.35756	1.74753
AT5G51460	-0.577662	1.6189	4.11122	3.16383	5.62984	2.61624
AT5G57480	0.13349	0.838935	2.37265	2.28955	4.20918	1.57129
AT1G01010	-0.0851034	0.744183	1.37588	0.703472	1.58127	0.0596426
AT1G01560	0.55087	1.76161	2.94768	1.48726	4.35895	1.60232
AT1G02390	0.260083	1.66401	1.89916	2.13133	2.7834	1.96035
AT1G02850	-0.118111	1.28134	2.96095	2.43731	2.98539	2.29794
AT1G06160	-0.220795	-0.998039	0.821754	-0.100589	1.93512	-0.134046
AT1G06180	-0.0454877	0.661009	1.8759	1.41827	3.19044	0.546646
AT1G06620	-0.0561505	1.20955	2.79298	1.89817	3.66833	2.34253
AT1G09480	-0.0696949	0.294754	2.0775	1.63754	3.32795	0.86049
AT1G12210	0.0174748	0.154084	1.32019	0.76842	1.81643	0
AT1G14260	0	0	1.5929	0	2.12022	0
AT1G14370	0.476233	0.81727	1.74124	1.34961	2.51373	1.18011
AT1G15010	0.209091	1.28657	1.86916	1.02581	3.06307	2.28231
AT1G17745	0.163241	1.89245	1.85096	0.990785	2.43882	0.281113
AT1G21250	-0.0976379	1.20595	2.01412	0.823144	1.9869	-0.113974
AT1G23120	0	1.2431	1.083	0	2.28341	0
AT1G24145	0.222533	1.81829	2.92411	1.82275	3.79453	2.02226
AT1G24150	0.229051	0.635959	1.60172	1.10229	2.55638	1.28604
AT1G30040	0.156696	0.0348513	0.574289	0.633933	2.30593	0.0422902
AT1G30290	-0.652366	-0.133626	0.790364	0.497625	1.01371	0
AT1G32940	-0.0645692	0.785024	1.1899	1.01373	2.27257	0.278858
AT1G32950	-0.0645692	0.785024	1.1899	1.01373	2.27257	0.278858
AT1G32960	-0.0645692	0.785024	1.1899	1.01373	2.27257	0.278858
AT1G33720	0.0635373	0.539702	1.59711	1.21186	2.1093	1.03549
AT1G33790	0	0	1.38646	0	2.84958	0
AT1G34180	0.418989	0.326562	2.45225	1.76236	3.47588	1.50152
AT1G35230	-0.0233693	1.03608	2.81041	1.9712	3.77785	1.76015
AT1G35710	-0.148947	0.823875	2.26022	1.161	2.43629	0.573474
AT1G43590	-0.021304	0.605072	2.1584	0.708453	1.22977	1.25768
AT1G48210	-0.193547	0.627778	1.79084	0.731584	2.15071	0.536118
AT1G56660	-0.435101	0.505532	1.1399	-0.00790659	1.16229	-0.349347
AT1G57560	-0.770095	0.310567	1.81738	0	2.21401	0
AT1G58190	-0.162526	0	1.55362	0	2.4848	0
AT1G58225	-0.230034	1.00488	2.58102	1.67493	3.23291	1.22032
AT1G61610	0	1.17132	2.03978	1.2996	2.39014	1.52504
AT1G64660	0.329781	1.61845	1.10435	0.634019	2.08826	0.931025
AT1G65486	0.181214	0.964924	1.71851	1.34753	2.57604	1.35668
AT1G65500	-0.0131234	0.262275	2.08982	1.63783	2.61481	0.834474
AT1G65510	0.583399	1.64576	2.04066	1.77884	4.4025	2.04148
AT1G66880	0.106104	0.904859	1.85809	1.0704	2.42755	0.749743
AT1G67810	0.0349167	0.549763	1.32813	0.597748	2.68882	-0.815551
AT1G70690	-0.272242	1.02812	2.15297	1.01543	3.09993	1.11401
AT1G71910	-0.404192	1.38091	1.99959	1.17518	1.73084	0.933502
AT1G72120	-0.118886	1.41784	1.67165	1.31552	1.95208	1.49772
AT1G72125	-0.118886	1.41784	1.67165	1.31552	1.95208	1.49772
AT1G72330	-0.187699	-0.632741	1.02282	0.85566	1.40225	0.345284
AT1G72950	0.701176	0.400308	1.21628	0	2.8049	0
AT1G74360	0.264755	1.64909	2.94174	1.75504	4.04243	1.39229
AT1G74710	0.225773	0.56213	1.51551	0.568525	2.25364	0.448101
AT1G75170	-0.310193	0.759382	1.2279	0.345206	1.59597	0.00509194
AT1G77510	-0.231101	0.599296	1.80646	1.22792	1.52295	0.538165
AT1G80820	0	2.48211	2.93044	2.57543	3.662	2.13544
AT1G01340	-0.146617	0.299716	1.15328	0.387639	2.14783	-0.0756923
AT1G02220	0.0571848	1.13409	1.50999	0.73248	2.75788	0.00936675
AT1G02230	0.0571848	1.13409	1.50999	0.73248	2.75788	0.00936675
AT1G02250	0.0571848	1.13409	1.50999	0.73248	2.75788	0.00936675
AT1G02360	0.184434	1.71794	2.27925	1.25153	3.754	2.1324
AT1G02430	0	0.756014	2.47732	0	2.65096	0
AT1G02440	0	0.756014	2.47732	0	2.65096	0
AT1G02450	0.0711542	2.2035	3.93325	1.71996	4.27918	1.26987
AT1G03470	-0.105487	0.744497	1.25061	1.47857	1.61536	0.897178
AT1G04980	-0.40688	0.401973	2.01953	1.29962	1.74179	0.718957
AT1G05340	-0.0258834	0.962222	1.72998	1.03021	2.75475	1.28958
AT1G05570	-0.189751	0.277695	1.82391	0.970772	2.03454	0.589872
AT1G07000	0.263212	0.894727	2.00946	1.03439	2.91489	1.37019
AT1G07620	-0.357483	0.963568	1.72326	0.451869	1.92207	-0.307545
AT1G08050	0.0320499	0.998016	2.13271	1.07212	2.75083	0.777023
AT1G08450	-0.183454	0.710035	1.84979	0.886519	1.83924	0.627955
AT1G10040	-0.0790972	0.130131	1.10443	0	2.00424	0
AT1G10417	-0.426105	0.646731	1.76696	0	2.23312	0
AT1G13340	0.27752	1.166	2.81464	1.87246	3.93908	1.26829
AT1G13830	0	1.13505	1.97806	0	2.9769	0
AT1G14170	0.148285	0.520916	2.05558	1.17868	2.83492	1.20612
AT1G14900	-0.180312	-0.433797	0.101416	0.187388	1.83948	-0.147491
AT1G16420	0.44316	1.30551	2.73254	1.53005	3.34666	0
AT1G21250	-0.351277	0.857192	2.54641	1.24688	2.54082	0.470913
AT1G21520	-0.0155124	-0.18079	1.6781	0.380082	1.82286	0.193145
AT1G21550	0.221537	0.6265	1.72957	1.52361	2.94761	1.11486
AT1G22400	-0.223648	-0.443303	1.15704	0.539008	2.1502	0.358122
AT1G23830	0.244083	1.11012	2.01756	1.03407	2.56417	1.43367
AT1G23840	0.244083	1.11012	2.01756	1.03407	2.56417	1.43367
AT1G23850	0.25441	0.794243	2.06197	0	2.93291	1.35978
AT1G24140	0.809769	1.61719	2.02138	1.79487	3.79789	1.68472
AT1G26200	-0.674505	0.144995	1.57892	1.00126	1.54291	-0.031693
AT1G28190	0.794175	1.05478	2.02416	1.63386	3.48903	1.09683
AT1G29640	0	1.69941	1.43817	0.806176	2.50669	0.94528
AT1G29715	0	0	2.51557	0	2.29013	0
AT1G33720	-0.480789	0.305559	1.33705	0.96931	1.82957	0.893707
AT1G34750	-0.186737	0.577459	1.70175	0.73316	1.7802	0.500898
AT1G45145	-0.203829	1.45377	2.94644	2.1271	3.68964	1.8668
AT1G48320	-0.10629	0.54875	1.222	0.614921	2.01479	0.782938
AT1G48605	-0.0522703	0.237262	2.10437	0.95715	2.44116	0.744324
AT1G51790	-0.175276	0.447116	2.04209	0.916027	2.42999	0.771679
AT1G56060	0.0406431	0.86526	2.49784	2.04647	3.52432	1.65327
AT1G56120	-0.289468	0.582231	1.72618	0.620877	1.66851	0.0305759
AT1G56130	-0.289468	0.582231	1.72618	0.620877	1.66851	0.0305759
AT1G56140	-0.289468	0.582231	1.72618	0.620877	1.66851	0.0305759
AT1G60730	-0.0724554	0.206209	1.30006	1.06675	2.15992	0.521659
AT1G62300	0.413404	1.23437	1.49104	1.05171	3.3554	1.90729
AT1G63720	0.538135	0.974102	2.1307	1.95761	3.57484	1.8869
AT1G64170	0.232034	-0.177983	0.644237	0.264696	2.39303	0
AT1G66783	-0.449415	-0.624822	0.997667	1.37807	1.76768	0.904854
AT1G66920	0.360008	0.473824	2.05689	1.45639	2.60814	1.47546
AT1G67000	0	1.1933	2.04203	1.23694	2.68854	0
AT1G67520	-0.0587907	0.131702	1.09324	0.439154	2.17298	0.282859
AT1G72280	-0.199172	0.835325	2.35729	1.52295	2.78853	1.57924
AT1G72680	-0.0923763	0.591227	1.54464	0.870931	2.11277	0.834653
AT1G73010	-0.200083	1.05332	0.995494	0.534119	2.69175	0
AT1G74440	-0.176407	0.771272	1.62809	0.622246	1.92021	0.663624
AT1G76970	-0.0151294	0.767168	1.68746	0.726236	2.13979	0.285743
AT1G76980	-0.13428	0.848783	1.65156	0.855886	2.0112	0.354826
AT1G77380	0.291143	0	1.48408	0	2.59905	0
AT2G02810	-0.199201	0.288599	1.6818	0.966302	1.91262	0.867643
AT2G04430	-0.134201	1.04404	3.39598	1.46562	3.3115	1.30647
AT2G04450	-0.134201	1.04404	3.39598	1.46562	3.3115	1.30647
AT2G05380	0.00281252	0.705883	1.93107	1.45929	2.28212	1.17692
AT2G14560	-0.318353	1.90576	3.28402	1.75257	3.3127	1.32976
AT2G14620	-0.410058	0.86428	1.14655	0.25189	1.73937	0.375849
AT2G15480	0.146598	0.490119	2.21081	2.12085	3.45637	1.73372
AT2G15490	0.146598	0.490119	2.21081	2.12085	3.45637	1.73372
AT2G17040	0.761809	1.08893	2.24121	1.69263	3.24087	1.57384
AT2G18670	0.192387	1.28316	2.62909	1.98197	4.08472	2.25391
AT2G18680	0.192387	1.28316	2.62909	1.98197	4.08472	2.25391
AT2G18690	0.192387	1.28316	2.62909	1.98197	4.08472	2.25391
AT2G20110	-0.116546	-0.141876	0.45571	0	1.59258	0
AT2G21550	0	0	1.4004	0	2.13429	0
AT2G21850	-0.237766	-0.0446789	1.55229	0.543338	2.25196	0.10171
AT2G22860	-0.118174	1.07254	1.69105	1.36563	1.93182	1.39835
AT2G23680	-0.0979437	0.579314	2.17656	1.51466	2.57659	1.24627
AT2G25510	-0.2667	0.957916	1.4167	0.700148	1.23401	0.163464
AT2G26440	-0.152949	0.616136	2.42153	1.44275	2.8187	0.801039
AT2G30140	-0.140664	0.683105	1.30644	0.611111	1.73613	0.192851
AT2G31020	-0.0665675	0.84312	1.94475	0	3.26386	1.2063
AT2G31030	-0.0665675	0.84312	1.94475	0	3.26386	1.2063
AT2G31880	0.338697	1.1129	2.5022	1.74142	3.29997	1.8514
AT2G32210	0.532146	1.04271	1.11612	0.894708	3.0582	1.13919
AT2G32670	0	0.777511	2.13282	1.52256	2.65463	0
AT2G37760	-0.266991	1.02924	1.86407	1.35596	1.683	1.33906
AT2G41380	0.0502883	0.976915	1.16689	1.77535	2.49993	0.337221
AT2G41905	-0.145915	0.687614	0.900881	1.06746	1.82215	-0.0241392
AT2G42350	0	1.05194	1.92123	0	3.21756	0
AT2G43150	0.215659	0.68344	1.4639	0.800437	2.56942	-0.00905516
AT2G45210	0.00139653	0.400993	1.33118	0	2.91162	0
AT2G45510	-0.0862881	0.635466	1.79389	0.832296	2.21746	0.801811
AT2G46140	0.0273108	-0.308906	0.452877	-0.387445	0.766467	-1.12862
AT2G46270	-0.252986	1.75663	2.81327	1.88419	2.84221	2.27981
AT2G46430	-0.0569548	0.994493	1.96217	0.993242	2.05259	0.462434
AT2G02930	0.198856	1.13795	2.54001	1.83792	3.2345	1.31755
AT2G15760	0.15434	0.350426	0.72357	0.78763	1.78344	0
